customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn
CUST07630,Female,0,61,43,Two year,Bank transfer,Fiber optic,32.55,1410.01,6,0,0.1,No
CUST07631,Female,0,20,20,One year,Electronic check,Fiber optic,100.86,2018.5,3,0,2.9,No
CUST07632,Female,0,21,20,Month-to-month,Mailed check,Fiber optic,105.74,2101.56,7,1,2.2,Yes
CUST07633,Male,0,28,21,Month-to-month,Credit card,DSL,90.98,1643.3,2,2,2.0,Yes
CUST07634,Male,0,58,57,One year,Electronic check,Fiber optic,110.13,6317.79,3,3,1.4,No
CUST07635,Male,0,48,50,Two year,Mailed check,Fiber optic,35.05,1665.53,1,1,1.6,No
CUST07636,Female,0,74,26,One year,Mailed check,Fiber optic,66.6,1696.65,2,3,1.9,No
CUST07637,Male,0,46,30,Month-to-month,Credit card,DSL,81.25,2538.13,1,2,1.1,No
CUST07638,Female,0,55,31,Month-to-month,Mailed check,DSL,78.81,2472.76,4,2,8.2,No
CUST07639,Female,0,37,42,Two year,Mailed check,DSL,105.83,4511.86,3,0,10.1,No
CUST07640,Female,0,41,68,Month-to-month,Credit card,No,40.0,2410.72,6,0,1.1,Yes
CUST07641,Female,0,40,61,One year,Bank transfer,Fiber optic,35.92,2071.23,3,1,4.5,No
CUST07642,Female,0,39,61,Month-to-month,Mailed check,Fiber optic,43.84,2780.85,5,1,4.2,No
CUST07643,Male,1,39,70,Month-to-month,Credit card,Fiber optic,108.94,7370.62,2,0,6.3,No
CUST07644,Male,0,58,68,One year,Credit card,DSL,113.98,6747.07,7,0,0.1,No
CUST07645,Female,0,37,17,Month-to-month,Electronic check,Fiber optic,76.1,1289.0,4,0,1.2,No
CUST07646,Male,1,63,19,Month-to-month,Electronic check,Fiber optic,69.14,1127.89,5,1,0.5,Yes
CUST07647,Female,0,55,51,Two year,Electronic check,Fiber optic,79.75,4060.98,5,2,1.5,No
CUST07648,Male,0,65,70,Month-to-month,Electronic check,Fiber optic,80.86,5807.11,3,0,2.6,No
CUST07649,Female,0,67,63,Month-to-month,Bank transfer,DSL,35.37,2083.58,2,1,7.2,No
CUST07650,Female,0,58,30,Month-to-month,Mailed check,DSL,88.01,2462.67,3,1,5.5,No
CUST07651,Female,0,24,25,Month-to-month,Electronic check,DSL,64.14,1460.54,2,1,2.1,No
CUST07652,Male,0,41,71,Month-to-month,Mailed check,DSL,70.77,5152.23,5,2,0.1,No
CUST07653,Male,0,67,26,Month-to-month,Electronic check,Fiber optic,21.09,526.16,1,3,1.1,Yes
CUST07654,Female,0,61,56,Month-to-month,Electronic check,DSL,95.98,5191.34,4,2,0.3,Yes
CUST07655,Male,0,54,22,Month-to-month,Mailed check,DSL,103.21,2230.52,5,2,3.2,No
CUST07656,Female,0,63,19,Month-to-month,Mailed check,No,81.18,1403.67,3,0,3.6,Yes
CUST07657,Male,1,42,31,Month-to-month,Bank transfer,DSL,94.37,2739.87,7,0,3.1,No
CUST07658,Male,0,31,26,Month-to-month,Electronic check,Fiber optic,71.32,1851.21,7,0,1.0,No
CUST07659,Male,0,46,42,One year,Mailed check,Fiber optic,81.07,3565.3,4,0,7.6,No
CUST07660,Female,0,20,41,Month-to-month,Electronic check,DSL,58.25,2046.4,5,0,2.7,No
CUST07661,Female,0,56,23,Month-to-month,Bank transfer,DSL,98.77,1950.33,2,1,2.7,Yes
CUST07662,Female,0,46,47,One year,Mailed check,Fiber optic,65.76,2891.73,7,1,5.1,No
CUST07663,Male,0,33,13,Two year,Electronic check,No,87.38,1115.41,3,2,0.2,No
CUST07664,Female,0,38,66,Month-to-month,Mailed check,DSL,81.39,4981.07,7,5,0.7,Yes
CUST07665,Female,0,39,66,Month-to-month,Electronic check,DSL,89.64,6211.62,5,2,2.7,No
CUST07666,Female,0,38,16,Month-to-month,Electronic check,No,98.09,1395.34,2,0,2.8,Yes
CUST07667,Female,0,39,28,Month-to-month,Electronic check,DSL,70.3,1676.26,2,0,1.9,No
CUST07668,Female,0,26,35,Month-to-month,Credit card,No,100.93,3137.0,2,2,4.5,Yes
CUST07669,Female,0,40,41,Month-to-month,Credit card,DSL,68.72,2894.63,7,0,1.3,Yes
CUST07670,Male,0,66,31,One year,Credit card,No,115.58,3149.55,4,0,0.1,No
CUST07671,Male,0,26,32,Month-to-month,Electronic check,No,94.77,2868.26,3,0,1.2,No
CUST07672,Male,0,67,54,Month-to-month,Credit card,Fiber optic,35.46,1788.18,2,0,10.1,Yes
CUST07673,Female,1,63,59,One year,Credit card,No,102.62,5952.53,5,1,4.5,No
CUST07674,Female,0,49,41,One year,Electronic check,No,74.26,2621.21,2,1,1.1,No
CUST07675,Female,0,53,66,Month-to-month,Mailed check,Fiber optic,118.42,7673.08,3,2,0.8,Yes
CUST07676,Female,1,64,54,Month-to-month,Electronic check,Fiber optic,91.32,4541.46,6,1,5.0,Yes
CUST07677,Female,0,53,40,Month-to-month,Mailed check,Fiber optic,26.61,1101.88,6,0,0.7,Yes
CUST07678,Female,1,22,28,Month-to-month,Credit card,Fiber optic,58.29,1664.4,4,2,2.6,Yes
CUST07679,Female,0,43,37,Month-to-month,Bank transfer,Fiber optic,70.76,2434.59,2,0,2.1,No
CUST07680,Female,1,21,65,Month-to-month,Electronic check,Fiber optic,103.58,7059.76,5,2,1.6,No
CUST07681,Male,0,41,55,One year,Electronic check,DSL,92.39,4372.02,3,1,1.7,No
CUST07682,Male,0,58,4,Two year,Electronic check,DSL,55.67,224.4,7,2,3.6,No
CUST07683,Female,0,60,10,Month-to-month,Credit card,DSL,84.65,792.97,2,5,0.3,Yes
CUST07684,Male,0,31,47,Month-to-month,Credit card,DSL,76.84,3382.73,7,1,1.5,No
CUST07685,Male,1,44,14,Month-to-month,Mailed check,DSL,30.86,381.93,4,3,10.4,No
CUST07686,Female,0,29,38,Month-to-month,Mailed check,Fiber optic,41.96,1519.5,1,1,4.5,No
CUST07687,Male,0,35,12,One year,Mailed check,DSL,52.79,549.19,6,0,0.1,No
CUST07688,Female,1,61,45,Two year,Mailed check,DSL,37.94,1661.74,5,1,1.8,No
CUST07689,Female,0,26,17,Two year,Mailed check,Fiber optic,33.31,508.69,6,1,0.4,No
CUST07690,Male,0,19,35,One year,Bank transfer,DSL,23.94,833.69,2,4,2.0,No
CUST07691,Male,0,68,66,Month-to-month,Mailed check,No,107.06,6864.38,2,1,0.3,No
CUST07692,Female,0,55,41,One year,Electronic check,DSL,47.47,1944.87,1,3,1.5,No
CUST07693,Female,0,49,67,One year,Electronic check,No,47.61,3189.71,3,0,2.4,No
CUST07694,Female,0,30,29,Month-to-month,Electronic check,No,39.04,1006.88,7,1,1.4,No
CUST07695,Female,0,74,18,Month-to-month,Mailed check,Fiber optic,66.49,1017.46,7,1,,No
CUST07696,Male,0,64,20,Month-to-month,Electronic check,DSL,70.45,1300.72,7,0,12.6,Yes
CUST07697,Male,0,72,14,One year,Mailed check,DSL,39.24,567.94,1,3,0.8,No
CUST07698,Female,0,41,34,Month-to-month,Electronic check,DSL,80.07,2628.68,7,1,2.5,No
CUST07699,Female,0,19,49,Two year,Credit card,DSL,91.75,4475.52,3,3,1.9,No
CUST07700,Male,0,74,54,Month-to-month,Credit card,Fiber optic,56.13,3109.57,2,1,5.0,No
CUST07701,Female,0,65,31,Month-to-month,Mailed check,No,77.72,2484.52,1,1,1.1,No
CUST07702,Male,0,55,58,Month-to-month,Bank transfer,Fiber optic,69.23,3837.88,6,3,3.0,No
CUST07703,Female,0,63,42,Month-to-month,Mailed check,Fiber optic,37.95,1527.26,7,1,3.5,Yes
CUST07704,Female,1,36,58,Month-to-month,Electronic check,No,92.46,5470.94,6,1,11.1,No
CUST07705,Female,0,64,30,Two year,Bank transfer,DSL,99.75,3026.91,7,1,0.5,No
CUST07706,Male,0,35,25,Month-to-month,Electronic check,DSL,84.18,2082.97,2,4,19.1,No
CUST07707,Male,0,61,63,Month-to-month,Bank transfer,No,51.04,3121.93,1,4,3.8,Yes
CUST07708,Male,0,19,19,Month-to-month,Mailed check,Fiber optic,112.53,2081.29,2,1,1.8,No
CUST07709,Female,0,43,8,Month-to-month,Electronic check,DSL,64.45,475.68,6,2,0.9,No
CUST07710,Female,0,74,3,One year,Mailed check,DSL,45.12,137.82,6,4,3.0,No
CUST07711,Female,0,69,67,Month-to-month,Bank transfer,Fiber optic,59.64,3890.21,2,1,0.5,No
CUST07712,Female,0,41,17,One year,Electronic check,Fiber optic,88.59,1347.45,7,0,8.8,No
CUST07713,Female,0,65,14,One year,Electronic check,Fiber optic,104.29,1311.09,2,0,0.6,Yes
CUST07714,Male,0,44,9,Month-to-month,Electronic check,Fiber optic,54.37,500.25,4,0,4.5,No
CUST07715,Male,1,72,62,Month-to-month,Electronic check,Fiber optic,41.73,2522.94,1,3,1.3,No
CUST07716,Female,0,70,21,One year,Electronic check,Fiber optic,81.9,1599.06,4,1,0.7,No
CUST07717,Female,0,69,37,Month-to-month,Electronic check,DSL,111.96,3676.16,2,0,5.0,No
CUST07718,Female,0,71,11,Month-to-month,Bank transfer,Fiber optic,36.7,,5,1,6.6,No
CUST07719,Female,0,46,20,Two year,Credit card,DSL,99.91,1772.13,6,2,0.1,No
CUST07720,Female,0,64,35,One year,Bank transfer,Fiber optic,66.61,2200.87,3,1,11.0,No
CUST07721,Male,0,25,53,Month-to-month,Credit card,DSL,99.55,5199.66,1,1,1.6,Yes
CUST07722,Male,0,70,47,Month-to-month,Credit card,Fiber optic,69.57,3149.08,1,0,0.3,No
CUST07723,Male,0,48,52,One year,Mailed check,DSL,56.49,3038.59,6,0,1.8,No
CUST07724,Male,0,51,8,Month-to-month,Electronic check,No,89.07,611.34,3,2,0.4,No
CUST07725,Male,0,31,4,Month-to-month,Credit card,DSL,109.86,398.11,4,1,0.9,No
CUST07726,Male,0,21,27,Month-to-month,Mailed check,Fiber optic,50.67,1178.5,3,1,2.4,Yes
CUST07727,Female,0,60,44,Two year,Electronic check,Fiber optic,65.0,2542.31,5,1,1.3,No
CUST07728,Female,0,66,40,Month-to-month,Mailed check,DSL,41.4,1448.66,2,1,0.8,No
CUST07729,Female,0,46,47,Month-to-month,Electronic check,DSL,36.71,1719.39,3,1,0.7,No
CUST07730,Male,0,74,44,Month-to-month,Mailed check,DSL,97.34,3956.92,7,2,3.0,No
CUST07731,Male,0,71,48,Month-to-month,Electronic check,DSL,38.47,1911.21,3,1,7.2,No
CUST07732,Female,0,56,52,Month-to-month,Mailed check,DSL,98.92,4396.31,2,4,0.2,Yes
CUST07733,Female,0,50,68,Two year,Mailed check,No,61.78,4119.48,6,2,0.8,No
CUST07734,Female,1,38,11,Month-to-month,Credit card,Fiber optic,119.49,1372.37,1,1,3.3,No
CUST07735,Female,0,58,4,Month-to-month,Electronic check,DSL,38.13,135.01,6,3,13.1,No
CUST07736,Female,0,66,48,Month-to-month,Credit card,No,27.48,1237.9,7,0,3.4,No
CUST07737,Male,0,18,26,Month-to-month,Bank transfer,No,25.69,661.51,5,5,0.2,Yes
CUST07738,Female,0,44,39,Month-to-month,Credit card,DSL,103.21,3931.11,6,1,0.6,No
CUST07739,Male,0,19,58,Month-to-month,Credit card,DSL,62.65,3500.0,3,1,1.3,Yes
CUST07740,Male,0,68,19,Month-to-month,Mailed check,Fiber optic,18.32,318.62,3,1,0.5,No
CUST07741,Female,1,71,58,Month-to-month,Bank transfer,Fiber optic,107.23,6192.22,1,1,0.6,No
CUST07742,Female,0,60,28,One year,Credit card,Fiber optic,107.45,2950.39,5,2,1.0,Yes
CUST07743,Female,0,71,66,Month-to-month,Mailed check,DSL,100.25,5839.46,2,1,1.4,No
CUST07744,Male,0,27,10,Month-to-month,Electronic check,DSL,43.33,451.85,2,3,1.5,Yes
CUST07745,Female,0,27,58,Two year,Mailed check,Fiber optic,56.02,3122.88,4,2,2.1,No
CUST07746,Male,0,47,14,Two year,Mailed check,Fiber optic,93.98,1256.63,5,2,7.9,No
CUST07747,Male,1,18,15,One year,Bank transfer,DSL,67.91,1038.66,5,1,15.0,No
CUST07748,Male,1,48,33,Month-to-month,Mailed check,Fiber optic,33.69,1087.4,3,3,0.1,No
CUST07749,Male,0,52,17,Month-to-month,Bank transfer,No,42.77,628.86,4,1,2.0,Yes
CUST07750,Female,0,65,24,Two year,Electronic check,DSL,117.2,2675.87,2,2,4.2,No
CUST07751,Male,0,46,30,Two year,Mailed check,No,33.4,1008.13,7,0,0.2,No
CUST07752,Male,0,30,62,Month-to-month,Bank transfer,DSL,92.06,5650.62,5,1,8.5,No
CUST07753,Male,0,26,13,Month-to-month,Electronic check,No,66.76,906.2,5,3,8.3,No
CUST07754,Male,0,57,62,Month-to-month,Electronic check,Fiber optic,94.36,5001.93,1,0,0.7,No
CUST07755,Female,0,60,47,Month-to-month,Bank transfer,Fiber optic,85.43,3622.7,2,4,4.6,No
CUST07756,Female,1,58,16,Month-to-month,Bank transfer,Fiber optic,62.8,964.44,1,0,2.6,No
CUST07757,Female,0,28,66,Month-to-month,Mailed check,DSL,54.1,3477.4,4,0,0.1,No
CUST07758,Male,0,41,43,Month-to-month,Credit card,DSL,94.94,3694.06,5,5,1.1,Yes
CUST07759,Female,0,42,8,Month-to-month,Electronic check,DSL,50.96,413.94,4,5,,No
CUST07760,Female,0,72,3,Two year,Electronic check,DSL,98.35,260.49,6,3,6.4,No
CUST07761,Female,0,30,12,One year,Mailed check,No,87.34,891.05,1,3,6.8,Yes
CUST07762,Female,0,31,16,Month-to-month,Bank transfer,Fiber optic,76.92,1280.54,2,4,0.1,Yes
CUST07763,Male,0,58,59,Month-to-month,Electronic check,DSL,55.62,3046.33,5,0,4.1,No
CUST07764,Male,0,20,49,Month-to-month,Electronic check,Fiber optic,38.92,1986.22,6,2,0.4,Yes
CUST07765,Female,0,71,63,One year,Bank transfer,DSL,90.46,5160.92,6,2,4.7,No
CUST07766,Male,1,23,62,Month-to-month,Credit card,DSL,27.32,1461.26,2,1,5.6,No
CUST07767,Male,0,63,49,One year,Mailed check,Fiber optic,117.0,5758.82,4,4,0.2,No
CUST07768,Male,0,30,51,Month-to-month,Mailed check,Fiber optic,117.83,6112.47,6,0,1.2,Yes
CUST07769,Male,0,18,33,Month-to-month,Mailed check,DSL,31.28,978.99,3,0,1.4,No
CUST07770,Female,0,46,30,Month-to-month,Electronic check,DSL,28.6,741.97,2,0,9.3,No
CUST07771,Male,0,31,59,Two year,Credit card,Fiber optic,60.1,3477.91,6,0,1.4,No
CUST07772,Female,0,29,15,Month-to-month,Electronic check,No,116.3,1546.38,2,3,0.9,No
CUST07773,Male,0,43,23,Two year,Mailed check,Fiber optic,58.83,1379.98,2,2,2.9,No
CUST07774,Male,0,40,45,Month-to-month,Credit card,DSL,55.11,2243.87,5,5,0.5,No
CUST07775,Male,0,20,62,Month-to-month,Credit card,Fiber optic,89.77,,4,1,2.9,No
CUST07776,Female,0,31,71,One year,Electronic check,DSL,36.23,2406.12,4,2,1.8,No
CUST07777,Female,1,51,15,One year,Electronic check,Fiber optic,55.06,800.54,5,3,3.9,No
CUST07778,Male,0,40,46,Month-to-month,Bank transfer,Fiber optic,47.71,2212.03,2,1,2.6,No
CUST07779,Female,0,27,64,Month-to-month,Electronic check,DSL,79.36,4358.26,2,1,0.6,Yes
CUST07780,Female,1,21,46,One year,Mailed check,DSL,34.6,1614.25,3,0,8.3,No
CUST07781,Female,0,56,56,Month-to-month,Mailed check,Fiber optic,73.97,3635.84,6,2,1.8,No
CUST07782,Female,1,66,44,Month-to-month,Electronic check,Fiber optic,105.47,4277.24,2,4,4.1,Yes
CUST07783,Male,0,27,29,Month-to-month,Mailed check,DSL,70.45,1929.78,6,0,2.3,No
CUST07784,Female,0,41,62,Month-to-month,Electronic check,Fiber optic,87.72,5596.82,1,3,6.0,Yes
CUST07785,Female,0,51,52,One year,Bank transfer,Fiber optic,25.68,1141.05,6,3,1.2,No
CUST07786,Male,1,41,54,Month-to-month,Credit card,Fiber optic,63.8,3313.73,2,2,3.1,Yes
CUST07787,Female,0,73,57,Month-to-month,Electronic check,DSL,27.68,1543.85,3,0,0.2,No
CUST07788,Male,0,42,66,Month-to-month,Bank transfer,DSL,79.15,4771.07,1,1,0.2,No
CUST07789,Male,0,69,22,Month-to-month,Bank transfer,DSL,46.67,932.38,3,5,5.6,No
CUST07790,Male,0,32,20,Two year,Electronic check,Fiber optic,47.3,896.9,6,0,5.1,No
CUST07791,Female,0,29,33,Two year,Electronic check,DSL,25.83,756.43,3,1,1.3,No
CUST07792,Male,0,18,25,Month-to-month,Credit card,DSL,49.64,1171.04,6,1,3.4,No
CUST07793,Female,0,59,46,Month-to-month,Electronic check,Fiber optic,69.68,3214.91,4,5,5.3,Yes
CUST07794,Female,1,73,57,Month-to-month,Electronic check,Fiber optic,77.64,4509.91,6,0,0.5,Yes
CUST07795,Male,0,26,5,Two year,Electronic check,DSL,24.8,114.95,5,1,12.5,No
CUST07796,Male,0,31,55,Month-to-month,Credit card,Fiber optic,84.45,4521.48,3,0,6.5,Yes
CUST07797,Female,0,58,61,Month-to-month,Bank transfer,Fiber optic,67.87,3519.08,2,4,3.5,No
CUST07798,Female,0,71,8,Two year,Bank transfer,Fiber optic,72.76,558.84,4,2,2.4,No
CUST07799,Female,0,48,16,One year,Electronic check,Fiber optic,102.95,1721.4,7,2,6.8,No
CUST07800,Female,0,41,48,Month-to-month,Mailed check,DSL,52.91,2317.34,1,2,4.0,No
CUST07801,Female,0,73,61,Month-to-month,Credit card,Fiber optic,35.75,2113.05,6,0,2.6,No
CUST07802,Female,0,70,15,One year,Mailed check,No,74.28,1116.94,5,3,6.7,No
CUST07803,Male,0,69,65,Month-to-month,Bank transfer,Fiber optic,114.39,7225.57,4,0,0.7,No
CUST07804,Female,0,27,22,Month-to-month,Bank transfer,No,70.82,1454.74,3,1,0.8,Yes
CUST07805,Female,0,59,3,Month-to-month,Electronic check,No,102.86,271.71,7,1,8.0,No
CUST07806,Male,0,60,54,Two year,Mailed check,Fiber optic,95.22,4847.46,7,0,0.2,Yes
CUST07807,Female,0,35,14,Month-to-month,Bank transfer,Fiber optic,70.87,901.85,4,0,0.1,No
CUST07808,Male,0,20,36,Month-to-month,Bank transfer,Fiber optic,84.05,2993.07,2,1,4.7,No
CUST07809,Male,0,29,67,One year,Credit card,No,59.48,3739.6,2,4,1.6,No
CUST07810,Female,0,52,10,Month-to-month,Mailed check,Fiber optic,72.12,735.61,2,1,7.4,Yes
CUST07811,Male,0,61,49,Month-to-month,Mailed check,DSL,69.74,3036.8,5,1,1.1,No
CUST07812,Female,0,71,65,Two year,Bank transfer,Fiber optic,90.33,5481.26,7,1,1.0,No
CUST07813,Female,0,40,57,Month-to-month,Mailed check,No,59.82,3278.47,4,0,9.5,No
CUST07814,Male,0,39,27,Two year,Bank transfer,DSL,28.18,665.91,4,1,2.4,No
CUST07815,Male,0,28,5,Two year,Bank transfer,DSL,98.45,476.29,7,4,2.9,No
CUST07816,Male,0,63,71,One year,Credit card,No,87.86,5665.31,3,1,6.9,No
CUST07817,Male,0,66,57,Two year,Credit card,Fiber optic,114.91,5868.08,1,2,1.4,No
CUST07818,Male,0,40,15,Month-to-month,Bank transfer,DSL,61.73,813.34,2,1,0.9,Yes
CUST07819,Male,0,29,30,Month-to-month,Electronic check,Fiber optic,25.98,717.03,1,4,2.5,Yes
CUST07820,Male,0,46,20,Month-to-month,Bank transfer,Fiber optic,30.41,629.97,7,3,1.6,No
CUST07821,Male,0,42,37,Two year,Electronic check,DSL,96.88,3069.1,7,2,0.5,No
CUST07822,Male,1,41,3,Month-to-month,Credit card,DSL,24.91,76.26,1,2,0.4,No
CUST07823,Female,0,70,41,Month-to-month,Electronic check,Fiber optic,110.6,4214.78,2,2,3.9,No
CUST07824,Male,1,21,39,One year,Electronic check,Fiber optic,46.73,1753.8,2,2,0.1,No
CUST07825,Male,1,54,26,Month-to-month,Bank transfer,DSL,109.69,2716.65,3,1,2.2,Yes
CUST07826,Female,1,46,2,One year,Electronic check,Fiber optic,96.9,200.61,5,2,1.2,No
CUST07827,Female,1,20,23,One year,Electronic check,DSL,106.86,2467.67,2,1,0.5,Yes
CUST07828,Female,0,48,23,Two year,Mailed check,DSL,39.83,959.11,1,1,6.6,No
CUST07829,Female,1,42,16,One year,Electronic check,DSL,78.76,1271.36,7,2,4.0,No
CUST07830,Female,0,64,9,Month-to-month,Credit card,Fiber optic,27.55,225.43,3,1,4.4,No
CUST07831,Male,1,54,13,One year,Electronic check,No,38.63,523.57,4,2,1.7,No
CUST07832,Male,0,40,28,Month-to-month,Electronic check,DSL,49.61,1453.97,7,2,3.1,No
CUST07833,Female,0,72,27,One year,Mailed check,Fiber optic,93.56,2209.39,3,2,0.3,No
CUST07834,Female,0,66,51,Month-to-month,Mailed check,DSL,20.52,1078.13,2,4,0.4,No
CUST07835,Female,0,39,64,Month-to-month,Electronic check,Fiber optic,110.12,6926.74,7,1,1.2,Yes
CUST07836,Female,0,46,52,Two year,Electronic check,Fiber optic,25.22,1356.55,6,2,1.8,No
CUST07837,Male,0,53,38,One year,Bank transfer,Fiber optic,56.4,2214.24,2,2,0.3,Yes
CUST07838,Female,0,68,65,Month-to-month,Credit card,No,26.27,1755.83,5,2,2.5,No
CUST07839,Female,0,30,18,One year,Electronic check,Fiber optic,96.43,1782.7,3,2,0.8,Yes
CUST07840,Female,0,20,63,One year,Bank transfer,Fiber optic,32.41,1783.6,2,1,4.5,No
CUST07841,Female,0,63,51,Two year,Credit card,DSL,108.25,4851.1,1,1,0.1,No
CUST07842,Female,0,39,9,One year,Electronic check,Fiber optic,72.08,566.69,1,1,6.0,No
CUST07843,Female,0,66,13,Two year,Credit card,Fiber optic,114.74,1295.03,3,2,4.0,No
CUST07844,Male,0,70,40,Two year,Electronic check,Fiber optic,47.62,1753.67,7,1,2.4,No
CUST07845,Female,0,53,55,Month-to-month,Credit card,DSL,64.34,3491.96,5,2,4.0,No
CUST07846,Male,0,27,43,Month-to-month,Mailed check,Fiber optic,88.81,3516.91,6,1,1.4,No
CUST07847,Male,0,73,44,Month-to-month,Credit card,DSL,102.86,4498.96,3,2,0.5,No
CUST07848,Male,0,26,68,Month-to-month,Electronic check,Fiber optic,60.98,4204.93,5,3,0.1,Yes
CUST07849,Female,0,73,33,Two year,Electronic check,DSL,109.03,,1,6,2.4,No
CUST07850,Male,0,72,24,Month-to-month,Bank transfer,Fiber optic,30.03,679.65,2,1,1.0,Yes
CUST07851,Female,0,36,36,Month-to-month,Electronic check,DSL,90.29,2954.99,4,4,0.7,Yes
CUST07852,Male,0,25,10,Two year,Credit card,No,53.52,468.24,2,6,6.1,No
CUST07853,Female,0,50,20,Month-to-month,Credit card,Fiber optic,28.34,537.74,1,2,3.9,No
CUST07854,Male,1,37,12,Month-to-month,Bank transfer,DSL,57.44,685.09,6,0,13.9,No
CUST07855,Male,1,47,62,One year,Mailed check,No,107.78,6412.72,7,1,3.3,No
CUST07856,Female,0,52,18,One year,Credit card,No,118.01,2112.06,1,2,6.8,No
CUST07857,Female,0,48,63,Month-to-month,Bank transfer,Fiber optic,58.07,3354.92,2,4,0.4,Yes
CUST07858,Female,1,36,25,One year,Electronic check,Fiber optic,108.41,2339.92,2,2,3.8,No
CUST07859,Male,0,67,12,Month-to-month,Bank transfer,DSL,69.98,843.3,6,2,0.3,No
CUST07860,Male,1,72,21,Month-to-month,Bank transfer,Fiber optic,91.14,1710.96,6,2,0.3,Yes
CUST07861,Male,0,63,25,Month-to-month,Bank transfer,DSL,22.63,550.62,1,0,5.9,No
CUST07862,Male,0,31,11,Two year,Electronic check,No,74.85,832.29,2,2,1.3,No
CUST07863,Female,0,27,64,Two year,Bank transfer,DSL,25.16,1413.5,7,0,1.1,No
CUST07864,Female,0,20,50,One year,Mailed check,DSL,45.4,2201.22,4,0,0.6,No
CUST07865,Female,1,72,62,Two year,Bank transfer,No,75.82,4643.84,4,1,2.0,No
CUST07866,Female,0,51,49,Month-to-month,Credit card,Fiber optic,100.33,4912.76,3,2,0.7,Yes
CUST07867,Male,0,68,14,One year,Electronic check,Fiber optic,75.21,926.1,4,3,2.3,No
CUST07868,Female,0,45,1,Two year,Mailed check,DSL,113.49,115.19,1,2,3.2,No
CUST07869,Female,0,36,25,Month-to-month,Bank transfer,DSL,100.65,2186.19,1,0,3.2,Yes
CUST07870,Female,1,56,59,Month-to-month,Electronic check,Fiber optic,33.94,1910.18,3,1,1.4,No
CUST07871,Male,0,43,69,One year,Mailed check,No,57.67,3735.23,7,2,3.7,No
CUST07872,Female,0,21,5,Month-to-month,Electronic check,Fiber optic,86.19,385.42,5,3,0.9,No
CUST07873,Male,0,29,19,Month-to-month,Credit card,Fiber optic,113.72,1967.05,7,3,4.9,Yes
CUST07874,Female,1,43,23,Two year,Bank transfer,Fiber optic,118.75,2411.39,3,0,0.1,No
CUST07875,Female,0,24,9,Month-to-month,Electronic check,DSL,95.85,806.7,5,1,10.2,No
CUST07876,Female,1,20,50,Two year,Electronic check,Fiber optic,76.52,3279.27,5,1,1.7,No
CUST07877,Female,0,43,16,Two year,Mailed check,DSL,95.17,1565.03,2,3,1.2,Yes
CUST07878,Male,1,74,33,Two year,Electronic check,No,45.87,1336.15,6,1,2.9,No
CUST07879,Female,0,19,2,Month-to-month,Electronic check,Fiber optic,46.93,96.41,4,0,6.3,No
CUST07880,Male,0,29,14,Month-to-month,Electronic check,DSL,84.74,1213.31,7,3,1.3,No
CUST07881,Female,0,49,1,One year,Electronic check,No,106.93,100.55,5,0,0.2,No
CUST07882,Female,0,68,58,One year,Bank transfer,DSL,116.92,6439.21,2,3,1.3,No
CUST07883,Female,0,55,16,One year,Bank transfer,DSL,52.82,769.38,3,3,0.1,No
CUST07884,Male,0,28,47,Two year,Bank transfer,DSL,99.25,4895.07,3,2,0.6,No
CUST07885,Female,0,49,44,Month-to-month,Credit card,Fiber optic,104.86,4540.73,7,0,0.2,No
CUST07886,Male,0,62,14,Two year,Credit card,No,81.56,1187.93,7,1,1.5,No
CUST07887,Female,0,32,24,One year,Bank transfer,DSL,53.45,1196.8,5,1,0.2,Yes
CUST07888,Female,1,71,55,Two year,Electronic check,Fiber optic,81.15,4581.99,7,3,12.4,No
CUST07889,Male,1,23,15,Month-to-month,Mailed check,DSL,77.61,1093.89,2,0,4.6,Yes
CUST07890,Female,0,43,34,One year,Mailed check,No,79.87,2779.03,1,0,1.6,No
CUST07891,Male,0,25,2,Two year,Bank transfer,DSL,81.16,142.22,7,1,4.7,No
CUST07892,Male,0,25,27,Month-to-month,Mailed check,No,104.4,2755.01,6,3,1.6,No
CUST07893,Female,0,55,23,Month-to-month,Bank transfer,DSL,35.35,801.46,6,0,3.1,No
CUST07894,Male,0,25,68,One year,Electronic check,Fiber optic,55.46,3700.51,4,0,5.2,No
CUST07895,Male,0,34,14,Month-to-month,Electronic check,DSL,77.77,1022.81,5,1,3.5,Yes
CUST07896,Male,0,56,63,One year,Electronic check,Fiber optic,46.9,2915.65,1,2,0.3,No
CUST07897,Female,1,36,65,Two year,Bank transfer,Fiber optic,117.77,6873.41,4,2,0.1,No
CUST07898,Female,0,20,68,Month-to-month,Credit card,DSL,44.84,2955.11,1,1,2.5,No
CUST07899,Male,1,58,63,Two year,Mailed check,No,65.9,3989.15,6,1,0.7,No
CUST07900,Male,0,66,64,Month-to-month,Electronic check,No,107.49,6285.45,2,2,12.4,No
CUST07901,Male,1,26,32,Month-to-month,Bank transfer,DSL,26.17,842.27,7,0,0.1,No
CUST07902,Male,1,70,13,Month-to-month,Bank transfer,DSL,101.71,1145.28,5,0,4.1,No
CUST07903,Female,0,63,66,Month-to-month,Bank transfer,DSL,76.24,4449.6,1,0,0.1,Yes
