customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn,churn_binary,risk_segment
CUST07336,Female,0,26,24,Month-to-month,Credit card,No,59.42,1386.88,4,3,,Yes,1,High Risk
CUST07337,Male,0,18,67,Month-to-month,Electronic check,DSL,50.11,3411.99,3,1,0.8,No,0,High Risk
CUST07341,Female,1,39,12,Month-to-month,Bank transfer,DSL,36.1,426.94,2,2,0.5,Yes,1,High Risk
CUST07342,Female,0,42,28,Month-to-month,Mailed check,Fiber optic,19.37,528.96,1,4,0.7,Yes,1,Critical Risk
CUST07344,Female,0,31,43,Month-to-month,Electronic check,Fiber optic,85.9,3680.03,4,1,3.0,No,0,High Risk
CUST07346,Male,0,33,40,Month-to-month,Electronic check,DSL,108.83,4413.36,7,3,5.9,No,0,Critical Risk
CUST07351,Male,0,49,70,Month-to-month,Bank transfer,Fiber optic,45.5,3059.69,5,0,0.2,No,0,High Risk
CUST07353,Female,0,73,23,Month-to-month,Credit card,No,98.92,1980.07,4,2,0.4,Yes,1,High Risk
CUST07354,Male,0,28,27,Month-to-month,Mailed check,DSL,102.16,2743.05,4,3,2.3,No,0,Critical Risk
CUST07356,Female,1,65,37,Month-to-month,Mailed check,No,54.58,2000.34,3,3,0.8,Yes,1,Critical Risk
CUST07357,Female,0,22,6,One year,Electronic check,DSL,94.49,525.62,2,0,0.2,No,0,High Risk
CUST07358,Male,0,51,65,Month-to-month,Credit card,No,114.53,6901.72,2,2,1.2,Yes,1,High Risk
CUST07359,Female,0,49,6,Month-to-month,Credit card,Fiber optic,56.54,328.15,7,2,2.0,No,0,High Risk
CUST07361,Female,0,23,22,Month-to-month,Electronic check,No,58.16,1313.6,7,1,0.1,No,0,High Risk
CUST07365,Male,0,53,70,Month-to-month,Credit card,No,56.6,3795.72,3,4,9.4,No,0,High Risk
CUST07367,Male,0,42,60,Month-to-month,Mailed check,DSL,39.02,2067.52,2,2,1.4,Yes,1,High Risk
CUST07370,Female,0,26,58,Month-to-month,Bank transfer,No,95.88,,2,2,2.2,No,0,High Risk
CUST07373,Male,0,34,12,Month-to-month,Mailed check,Fiber optic,61.76,646.49,7,2,1.3,Yes,1,High Risk
CUST07376,Male,0,71,71,Month-to-month,Credit card,No,31.6,1945.89,1,1,0.6,Yes,1,High Risk
CUST07381,Female,0,67,33,Month-to-month,Mailed check,Fiber optic,54.09,1586.67,7,5,1.9,No,0,High Risk
CUST07382,Female,0,61,13,Two year,Electronic check,DSL,83.13,935.1,6,3,4.4,No,0,High Risk
CUST07385,Female,0,73,58,Month-to-month,Electronic check,Fiber optic,104.18,5215.19,2,1,0.1,Yes,1,High Risk
CUST07390,Male,0,18,10,Month-to-month,Credit card,DSL,46.72,452.4,7,2,0.3,Yes,1,High Risk
CUST07391,Female,0,49,60,Month-to-month,Mailed check,DSL,110.68,6395.47,3,0,3.5,No,0,High Risk
CUST07392,Male,1,54,2,Month-to-month,Bank transfer,Fiber optic,59.88,117.19,6,2,2.2,No,0,High Risk
CUST07399,Male,0,67,56,Month-to-month,Credit card,No,71.97,3696.16,2,2,1.0,No,0,High Risk
CUST07401,Female,0,62,15,Month-to-month,Electronic check,Fiber optic,45.14,581.81,3,3,4.2,No,0,High Risk
CUST07406,Female,0,74,50,Month-to-month,Electronic check,DSL,80.01,4017.59,3,1,0.9,No,0,High Risk
CUST07407,Female,0,44,71,Month-to-month,Mailed check,Fiber optic,56.07,4069.49,4,2,0.6,No,0,High Risk
CUST07408,Male,0,52,15,Month-to-month,Credit card,DSL,69.59,1072.84,4,1,0.5,No,0,High Risk
CUST07409,Female,1,67,18,Month-to-month,Electronic check,Fiber optic,84.34,1447.82,7,3,1.1,No,0,Critical Risk
CUST07410,Male,0,61,2,Month-to-month,Electronic check,DSL,115.54,214.75,4,2,6.9,No,0,High Risk
CUST07411,Female,0,30,43,Two year,Electronic check,DSL,96.01,3971.97,7,4,1.3,No,0,High Risk
CUST07414,Female,1,41,38,Month-to-month,Mailed check,Fiber optic,114.87,3993.09,2,2,2.3,Yes,1,High Risk
CUST07415,Male,0,65,42,Two year,Credit card,DSL,68.94,2595.95,6,3,1.3,No,0,High Risk
CUST07416,Female,0,50,5,Two year,Electronic check,No,59.87,270.58,6,0,0.5,No,0,High Risk
CUST07418,Male,0,25,65,Month-to-month,Bank transfer,No,109.02,,6,0,5.1,Yes,1,High Risk
CUST07419,Male,0,20,34,Month-to-month,Electronic check,Fiber optic,43.14,1315.77,4,1,1.1,No,0,High Risk
CUST07421,Male,0,31,2,Month-to-month,Credit card,Fiber optic,72.79,146.81,4,1,1.5,Yes,1,High Risk
CUST07422,Male,1,66,20,Month-to-month,Mailed check,DSL,104.28,1959.76,1,0,,No,0,High Risk
CUST07424,Male,0,21,21,Month-to-month,Mailed check,No,97.87,1807.75,6,3,2.6,No,0,Critical Risk
CUST07428,Male,0,70,20,Month-to-month,Credit card,No,72.46,1297.66,1,1,1.4,Yes,1,High Risk
CUST07430,Female,1,72,30,Month-to-month,Bank transfer,Fiber optic,92.0,2380.29,5,1,1.3,No,0,High Risk
CUST07431,Female,1,58,24,Month-to-month,Mailed check,Fiber optic,112.38,2632.29,7,0,0.1,No,0,High Risk
CUST07432,Female,0,70,14,Month-to-month,Credit card,DSL,40.44,506.0,3,2,0.1,Yes,1,High Risk
CUST07433,Male,0,56,36,Month-to-month,Electronic check,Fiber optic,49.64,1758.51,2,3,1.1,Yes,1,Critical Risk
CUST07434,Male,0,42,69,Month-to-month,Electronic check,Fiber optic,25.23,1701.12,1,1,0.5,Yes,1,High Risk
CUST07435,Male,0,55,24,Two year,Bank transfer,Fiber optic,68.99,1713.28,3,3,1.3,No,0,High Risk
CUST07437,Male,0,55,55,Month-to-month,Electronic check,No,51.34,2630.7,5,0,1.1,Yes,1,High Risk
CUST07438,Female,0,60,24,Month-to-month,Bank transfer,Fiber optic,31.08,662.91,3,3,2.5,Yes,1,High Risk
CUST07443,Female,0,72,38,One year,Mailed check,Fiber optic,101.64,3687.87,1,4,1.2,No,0,High Risk
CUST07444,Female,0,67,65,Month-to-month,Bank transfer,Fiber optic,57.17,3601.56,3,0,0.7,No,0,High Risk
CUST07445,Male,1,31,51,Month-to-month,Mailed check,Fiber optic,80.21,3773.67,2,0,4.1,No,0,High Risk
CUST07446,Male,0,55,35,Month-to-month,Credit card,DSL,69.22,2380.97,1,0,0.2,No,0,High Risk
CUST07447,Female,0,51,43,Month-to-month,Mailed check,DSL,91.29,3533.09,6,2,1.7,Yes,1,High Risk
CUST07448,Female,0,42,29,Month-to-month,Credit card,Fiber optic,33.93,843.19,5,2,1.0,No,0,High Risk
CUST07452,Female,0,47,39,Month-to-month,Bank transfer,Fiber optic,30.57,1134.41,2,2,0.9,No,0,High Risk
CUST07454,Female,0,56,28,One year,Bank transfer,Fiber optic,97.83,2389.13,5,4,0.6,No,0,High Risk
CUST07457,Male,0,59,3,Month-to-month,Mailed check,No,51.96,146.58,1,2,1.7,No,0,High Risk
CUST07459,Female,0,38,59,Month-to-month,Electronic check,DSL,107.23,5550.03,5,3,0.3,No,0,Critical Risk
CUST07461,Male,0,36,47,Month-to-month,Electronic check,Fiber optic,71.5,3078.45,6,2,0.7,No,0,High Risk
CUST07462,Male,0,57,42,Month-to-month,Bank transfer,DSL,101.28,3862.72,4,4,0.5,No,0,Critical Risk
CUST07463,Male,0,55,32,Month-to-month,Credit card,Fiber optic,94.43,2732.14,5,2,6.3,No,0,High Risk
CUST07465,Male,0,43,42,Month-to-month,Electronic check,Fiber optic,26.44,1023.22,1,3,10.6,Yes,1,High Risk
CUST07466,Female,0,29,32,One year,Credit card,Fiber optic,96.39,2788.83,7,4,5.2,No,0,High Risk
CUST07467,Female,0,47,26,Month-to-month,Credit card,Fiber optic,35.21,900.35,4,3,7.6,No,0,High Risk
CUST07468,Female,0,43,1,Month-to-month,Electronic check,DSL,19.67,16.91,3,2,7.7,No,0,High Risk
CUST07469,Male,0,65,56,Two year,Mailed check,Fiber optic,104.02,5338.48,6,3,0.6,No,0,High Risk
CUST07470,Female,0,48,2,Month-to-month,Mailed check,No,76.98,139.49,4,0,0.3,No,0,Critical Risk
CUST07476,Male,1,43,34,Month-to-month,Electronic check,Fiber optic,48.7,1473.56,6,2,0.1,No,0,High Risk
CUST07477,Male,0,26,49,Month-to-month,Bank transfer,No,18.12,805.61,1,2,1.1,No,0,High Risk
CUST07478,Male,0,70,1,Month-to-month,Electronic check,Fiber optic,56.73,56.86,3,2,3.7,No,0,High Risk
CUST07479,Female,1,34,53,One year,Bank transfer,Fiber optic,93.25,4671.81,3,3,8.6,Yes,1,High Risk
CUST07481,Male,1,74,45,Month-to-month,Mailed check,DSL,69.49,2687.16,4,2,1.2,Yes,1,High Risk
CUST07483,Female,0,33,9,Month-to-month,Bank transfer,Fiber optic,25.61,239.51,1,1,0.7,No,0,High Risk
CUST07488,Male,0,21,6,Month-to-month,Electronic check,No,115.27,669.67,1,2,3.3,No,0,High Risk
CUST07489,Female,0,21,48,Month-to-month,Electronic check,No,84.35,4154.69,2,2,3.1,No,0,High Risk
CUST07490,Female,0,26,7,Month-to-month,Bank transfer,Fiber optic,86.66,575.3,2,2,0.4,Yes,1,High Risk
CUST07491,Female,0,31,69,Month-to-month,Credit card,No,36.25,2226.16,3,2,1.0,No,0,High Risk
CUST07492,Female,0,59,16,Month-to-month,Bank transfer,DSL,68.25,1086.74,5,3,5.9,No,0,High Risk
CUST07493,Male,0,68,1,One year,Mailed check,No,55.44,52.96,3,3,1.4,Yes,1,Critical Risk
CUST07495,Female,0,20,37,Month-to-month,Mailed check,DSL,99.68,3250.91,7,1,5.5,No,0,High Risk
CUST07498,Female,0,68,61,Month-to-month,Credit card,DSL,110.37,6169.72,4,1,0.2,Yes,1,High Risk
CUST07500,Female,0,30,66,Month-to-month,Mailed check,DSL,112.3,7177.94,6,3,0.2,Yes,1,Critical Risk
CUST07504,Female,0,74,24,Month-to-month,Mailed check,DSL,76.73,1801.34,3,2,1.4,Yes,1,High Risk
CUST07505,Female,0,41,4,Month-to-month,Bank transfer,No,39.86,155.09,7,3,7.0,No,0,Critical Risk
CUST07507,Male,0,27,4,One year,Credit card,Fiber optic,64.86,264.07,4,2,0.9,No,0,High Risk
CUST07508,Female,0,40,18,Month-to-month,Credit card,Fiber optic,81.53,1359.22,1,1,5.2,No,0,High Risk
CUST07510,Male,0,59,48,Month-to-month,Electronic check,No,77.34,3373.12,4,1,0.8,Yes,1,High Risk
CUST07511,Female,0,50,33,Month-to-month,Electronic check,No,42.58,1235.89,3,3,2.8,Yes,1,High Risk
CUST07517,Female,0,47,42,Month-to-month,Electronic check,Fiber optic,59.51,2137.34,2,3,12.7,No,0,High Risk
CUST07518,Female,0,36,9,Month-to-month,Electronic check,Fiber optic,116.12,939.78,4,2,0.3,Yes,1,High Risk
CUST07519,Male,1,50,60,Month-to-month,Mailed check,DSL,71.27,3926.02,7,3,3.3,Yes,1,High Risk
CUST07521,Male,0,19,57,Month-to-month,Mailed check,DSL,114.04,6233.77,3,0,0.7,Yes,1,High Risk
CUST07523,Male,0,55,22,One year,Electronic check,Fiber optic,108.18,2182.19,2,5,0.8,No,0,High Risk
CUST07524,Female,0,66,64,Month-to-month,Mailed check,No,28.0,1629.44,3,3,0.1,Yes,1,Critical Risk
CUST07527,Female,1,20,56,Two year,Electronic check,DSL,103.23,5493.56,6,3,0.7,Yes,1,High Risk
CUST07528,Female,0,38,23,Month-to-month,Mailed check,Fiber optic,76.95,1682.25,2,0,0.2,Yes,1,High Risk
CUST07530,Male,0,18,6,Two year,Electronic check,No,117.32,639.15,2,1,0.5,No,0,High Risk
CUST07535,Male,0,19,49,Month-to-month,Mailed check,No,42.7,2108.5,3,2,1.2,No,0,High Risk
CUST07542,Female,0,66,62,Month-to-month,Mailed check,No,51.09,3106.49,3,3,2.8,No,0,High Risk
CUST07543,Male,0,49,58,One year,Bank transfer,DSL,71.42,3722.34,5,3,0.7,Yes,1,High Risk
CUST07546,Female,0,53,36,Month-to-month,Bank transfer,DSL,88.8,3346.44,6,2,6.9,Yes,1,High Risk
CUST07548,Male,0,64,26,Month-to-month,Electronic check,DSL,92.02,2255.85,7,3,2.1,Yes,1,Critical Risk
CUST07551,Female,0,72,28,Month-to-month,Mailed check,No,18.26,512.33,4,1,0.8,Yes,1,High Risk
CUST07553,Female,0,27,62,Month-to-month,Bank transfer,DSL,37.71,2269.93,1,1,1.0,No,0,High Risk
CUST07554,Male,0,48,51,Month-to-month,Mailed check,DSL,106.55,5559.38,7,4,0.2,Yes,1,Critical Risk
CUST07559,Female,0,59,1,Month-to-month,Mailed check,DSL,93.27,95.53,2,0,0.2,Yes,1,Critical Risk
CUST07560,Male,0,47,39,Month-to-month,Bank transfer,Fiber optic,111.83,4023.9,3,3,8.0,No,0,Critical Risk
CUST07561,Male,0,19,21,Month-to-month,Electronic check,DSL,22.28,431.7,6,3,0.9,No,0,Critical Risk
CUST07564,Male,0,49,4,Month-to-month,Mailed check,DSL,92.73,324.86,3,3,1.9,No,0,Critical Risk
CUST07573,Female,0,40,10,Month-to-month,Bank transfer,DSL,45.46,428.06,6,3,2.2,No,0,High Risk
CUST07574,Female,0,69,54,Month-to-month,Bank transfer,No,102.58,5250.87,1,0,3.1,No,0,High Risk
CUST07575,Female,0,31,65,Month-to-month,Electronic check,Fiber optic,18.67,,7,3,0.7,No,0,Critical Risk
CUST07576,Female,0,56,1,Month-to-month,Credit card,DSL,40.76,38.93,4,3,2.1,Yes,1,Critical Risk
CUST07577,Female,0,22,5,Month-to-month,Electronic check,No,79.73,364.66,5,0,0.4,No,0,Critical Risk
CUST07579,Female,0,26,28,Month-to-month,Bank transfer,Fiber optic,65.56,1795.57,4,1,0.3,Yes,1,High Risk
CUST07582,Male,0,54,13,Month-to-month,Electronic check,DSL,81.79,1045.11,2,1,0.4,No,0,High Risk
CUST07584,Male,0,24,11,Month-to-month,Mailed check,DSL,115.08,1188.95,7,3,3.4,No,0,Critical Risk
CUST07585,Female,0,47,28,Month-to-month,Electronic check,Fiber optic,118.2,3255.79,2,1,2.7,No,0,High Risk
CUST07587,Female,0,37,61,Two year,Bank transfer,No,71.24,4071.12,7,3,1.4,No,0,High Risk
CUST07590,Male,0,72,10,Month-to-month,Mailed check,Fiber optic,118.72,1061.87,7,0,1.5,No,0,High Risk
CUST07591,Female,0,29,8,Month-to-month,Bank transfer,Fiber optic,89.91,612.75,3,2,1.6,No,0,High Risk
CUST07592,Male,1,37,21,Two year,Bank transfer,Fiber optic,47.68,945.44,5,4,0.4,No,0,High Risk
CUST07595,Female,1,40,69,Month-to-month,Credit card,Fiber optic,38.9,2437.83,2,1,0.9,No,0,High Risk
CUST07601,Male,1,60,2,Month-to-month,Electronic check,Fiber optic,37.16,64.38,6,1,5.7,No,0,High Risk
CUST07603,Male,1,72,1,Month-to-month,Credit card,Fiber optic,108.64,93.98,7,2,0.9,No,0,Critical Risk
CUST07604,Male,0,57,4,One year,Electronic check,DSL,65.77,228.84,7,3,0.1,Yes,1,Critical Risk
CUST07605,Male,1,26,54,Month-to-month,Electronic check,Fiber optic,60.21,2891.09,2,3,0.5,No,0,Critical Risk
CUST07607,Female,1,19,3,Month-to-month,Mailed check,No,44.24,135.28,3,2,4.0,No,0,High Risk
CUST07608,Female,0,59,9,Month-to-month,Electronic check,Fiber optic,54.05,479.15,1,3,4.4,No,0,High Risk
CUST07612,Male,0,70,70,Month-to-month,Bank transfer,DSL,86.72,5900.2,6,3,3.3,No,0,Critical Risk
CUST07613,Female,1,31,2,Month-to-month,Electronic check,Fiber optic,43.99,89.69,1,4,4.1,No,0,Critical Risk
CUST07614,Female,0,60,66,Two year,Bank transfer,Fiber optic,97.52,6503.29,1,3,0.3,No,0,High Risk
CUST07617,Female,1,31,1,Month-to-month,Electronic check,Fiber optic,53.68,48.4,1,0,3.2,No,0,High Risk
CUST07619,Female,0,27,50,Month-to-month,Credit card,DSL,32.48,1539.22,7,3,1.8,Yes,1,High Risk
CUST07620,Male,0,70,13,Month-to-month,Credit card,No,84.1,1102.21,6,2,7.0,Yes,1,High Risk
CUST07621,Male,0,55,15,Month-to-month,Electronic check,No,106.03,1404.75,4,2,4.0,No,0,High Risk
CUST07625,Female,1,65,46,Month-to-month,Bank transfer,Fiber optic,54.85,2174.66,2,4,3.0,No,0,High Risk
CUST07628,Female,0,66,38,Month-to-month,Electronic check,Fiber optic,60.42,2032.83,4,1,0.5,No,0,High Risk
CUST07632,Female,0,21,20,Month-to-month,Mailed check,Fiber optic,105.74,2101.56,7,1,2.2,Yes,1,High Risk
CUST07633,Male,0,28,21,Month-to-month,Credit card,DSL,90.98,1643.3,2,2,2.0,Yes,1,High Risk
CUST07634,Male,0,58,57,One year,Electronic check,Fiber optic,110.13,6317.79,3,3,1.4,No,0,High Risk
CUST07637,Male,0,46,30,Month-to-month,Credit card,DSL,81.25,2538.13,1,2,1.1,No,0,High Risk
CUST07640,Female,0,41,68,Month-to-month,Credit card,No,40.0,2410.72,6,0,1.1,Yes,1,High Risk
CUST07643,Male,1,39,70,Month-to-month,Credit card,Fiber optic,108.94,7370.62,2,0,6.3,No,0,High Risk
CUST07645,Female,0,37,17,Month-to-month,Electronic check,Fiber optic,76.1,1289.0,4,0,1.2,No,0,High Risk
CUST07646,Male,1,63,19,Month-to-month,Electronic check,Fiber optic,69.14,1127.89,5,1,0.5,Yes,1,High Risk
CUST07648,Male,0,65,70,Month-to-month,Electronic check,Fiber optic,80.86,5807.11,3,0,2.6,No,0,High Risk
CUST07650,Female,0,58,30,Month-to-month,Mailed check,DSL,88.01,2462.67,3,1,5.5,No,0,High Risk
CUST07652,Male,0,41,71,Month-to-month,Mailed check,DSL,70.77,5152.23,5,2,0.1,No,0,High Risk
CUST07653,Male,0,67,26,Month-to-month,Electronic check,Fiber optic,21.09,526.16,1,3,1.1,Yes,1,Critical Risk
CUST07654,Female,0,61,56,Month-to-month,Electronic check,DSL,95.98,5191.34,4,2,0.3,Yes,1,High Risk
CUST07655,Male,0,54,22,Month-to-month,Mailed check,DSL,103.21,2230.52,5,2,3.2,No,0,High Risk
CUST07656,Female,0,63,19,Month-to-month,Mailed check,No,81.18,1403.67,3,0,3.6,Yes,1,High Risk
CUST07657,Male,1,42,31,Month-to-month,Bank transfer,DSL,94.37,2739.87,7,0,3.1,No,0,High Risk
CUST07658,Male,0,31,26,Month-to-month,Electronic check,Fiber optic,71.32,1851.21,7,0,1.0,No,0,High Risk
CUST07661,Female,0,56,23,Month-to-month,Bank transfer,DSL,98.77,1950.33,2,1,2.7,Yes,1,High Risk
CUST07664,Female,0,38,66,Month-to-month,Mailed check,DSL,81.39,4981.07,7,5,0.7,Yes,1,Critical Risk
CUST07665,Female,0,39,66,Month-to-month,Electronic check,DSL,89.64,6211.62,5,2,2.7,No,0,High Risk
CUST07666,Female,0,38,16,Month-to-month,Electronic check,No,98.09,1395.34,2,0,2.8,Yes,1,High Risk
CUST07668,Female,0,26,35,Month-to-month,Credit card,No,100.93,3137.0,2,2,4.5,Yes,1,High Risk
CUST07669,Female,0,40,41,Month-to-month,Credit card,DSL,68.72,2894.63,7,0,1.3,Yes,1,High Risk
CUST07671,Male,0,26,32,Month-to-month,Electronic check,No,94.77,2868.26,3,0,1.2,No,0,High Risk
CUST07675,Female,0,53,66,Month-to-month,Mailed check,Fiber optic,118.42,7673.08,3,2,0.8,Yes,1,High Risk
CUST07676,Female,1,64,54,Month-to-month,Electronic check,Fiber optic,91.32,4541.46,6,1,5.0,Yes,1,High Risk
CUST07677,Female,0,53,40,Month-to-month,Mailed check,Fiber optic,26.61,1101.88,6,0,0.7,Yes,1,High Risk
CUST07680,Female,1,21,65,Month-to-month,Electronic check,Fiber optic,103.58,7059.76,5,2,1.6,No,0,High Risk
CUST07683,Female,0,60,10,Month-to-month,Credit card,DSL,84.65,792.97,2,5,0.3,Yes,1,Critical Risk
CUST07685,Male,1,44,14,Month-to-month,Mailed check,DSL,30.86,381.93,4,3,10.4,No,0,High Risk
CUST07691,Male,0,68,66,Month-to-month,Mailed check,No,107.06,6864.38,2,1,0.3,No,0,High Risk
CUST07694,Female,0,30,29,Month-to-month,Electronic check,No,39.04,1006.88,7,1,1.4,No,0,High Risk
CUST07697,Male,0,72,14,One year,Mailed check,DSL,39.24,567.94,1,3,0.8,No,0,High Risk
CUST07698,Female,0,41,34,Month-to-month,Electronic check,DSL,80.07,2628.68,7,1,2.5,No,0,High Risk
CUST07699,Female,0,19,49,Two year,Credit card,DSL,91.75,4475.52,3,3,1.9,No,0,High Risk
CUST07701,Female,0,65,31,Month-to-month,Mailed check,No,77.72,2484.52,1,1,1.1,No,0,High Risk
CUST07702,Male,0,55,58,Month-to-month,Bank transfer,Fiber optic,69.23,3837.88,6,3,3.0,No,0,High Risk
CUST07704,Female,1,36,58,Month-to-month,Electronic check,No,92.46,5470.94,6,1,11.1,No,0,High Risk
CUST07706,Male,0,35,25,Month-to-month,Electronic check,DSL,84.18,2082.97,2,4,19.1,No,0,Critical Risk
CUST07707,Male,0,61,63,Month-to-month,Bank transfer,No,51.04,3121.93,1,4,3.8,Yes,1,High Risk
CUST07708,Male,0,19,19,Month-to-month,Mailed check,Fiber optic,112.53,2081.29,2,1,1.8,No,0,High Risk
CUST07709,Female,0,43,8,Month-to-month,Electronic check,DSL,64.45,475.68,6,2,0.9,No,0,High Risk
CUST07710,Female,0,74,3,One year,Mailed check,DSL,45.12,137.82,6,4,3.0,No,0,High Risk
CUST07711,Female,0,69,67,Month-to-month,Bank transfer,Fiber optic,59.64,3890.21,2,1,0.5,No,0,High Risk
CUST07715,Male,1,72,62,Month-to-month,Electronic check,Fiber optic,41.73,2522.94,1,3,1.3,No,0,Critical Risk
CUST07717,Female,0,69,37,Month-to-month,Electronic check,DSL,111.96,3676.16,2,0,5.0,No,0,High Risk
CUST07721,Male,0,25,53,Month-to-month,Credit card,DSL,99.55,5199.66,1,1,1.6,Yes,1,High Risk
CUST07722,Male,0,70,47,Month-to-month,Credit card,Fiber optic,69.57,3149.08,1,0,0.3,No,0,High Risk
CUST07724,Male,0,51,8,Month-to-month,Electronic check,No,89.07,611.34,3,2,0.4,No,0,High Risk
CUST07725,Male,0,31,4,Month-to-month,Credit card,DSL,109.86,398.11,4,1,0.9,No,0,Critical Risk
CUST07728,Female,0,66,40,Month-to-month,Mailed check,DSL,41.4,1448.66,2,1,0.8,No,0,High Risk
CUST07729,Female,0,46,47,Month-to-month,Electronic check,DSL,36.71,1719.39,3,1,0.7,No,0,High Risk
CUST07730,Male,0,74,44,Month-to-month,Mailed check,DSL,97.34,3956.92,7,2,3.0,No,0,High Risk
CUST07732,Female,0,56,52,Month-to-month,Mailed check,DSL,98.92,4396.31,2,4,0.2,Yes,1,Critical Risk
CUST07734,Female,1,38,11,Month-to-month,Credit card,Fiber optic,119.49,1372.37,1,1,3.3,No,0,High Risk
CUST07735,Female,0,58,4,Month-to-month,Electronic check,DSL,38.13,135.01,6,3,13.1,No,0,Critical Risk
CUST07737,Male,0,18,26,Month-to-month,Bank transfer,No,25.69,661.51,5,5,0.2,Yes,1,Critical Risk
CUST07738,Female,0,44,39,Month-to-month,Credit card,DSL,103.21,3931.11,6,1,0.6,No,0,High Risk
CUST07739,Male,0,19,58,Month-to-month,Credit card,DSL,62.65,3500.0,3,1,1.3,Yes,1,High Risk
CUST07740,Male,0,68,19,Month-to-month,Mailed check,Fiber optic,18.32,318.62,3,1,0.5,No,0,High Risk
CUST07741,Female,1,71,58,Month-to-month,Bank transfer,Fiber optic,107.23,6192.22,1,1,0.6,No,0,High Risk
CUST07743,Female,0,71,66,Month-to-month,Mailed check,DSL,100.25,5839.46,2,1,1.4,No,0,High Risk
CUST07744,Male,0,27,10,Month-to-month,Electronic check,DSL,43.33,451.85,2,3,1.5,Yes,1,High Risk
CUST07748,Male,1,48,33,Month-to-month,Mailed check,Fiber optic,33.69,1087.4,3,3,0.1,No,0,Critical Risk
CUST07752,Male,0,30,62,Month-to-month,Bank transfer,DSL,92.06,5650.62,5,1,8.5,No,0,High Risk
CUST07753,Male,0,26,13,Month-to-month,Electronic check,No,66.76,906.2,5,3,8.3,No,0,High Risk
CUST07754,Male,0,57,62,Month-to-month,Electronic check,Fiber optic,94.36,5001.93,1,0,0.7,No,0,High Risk
CUST07755,Female,0,60,47,Month-to-month,Bank transfer,Fiber optic,85.43,3622.7,2,4,4.6,No,0,Critical Risk
CUST07757,Female,0,28,66,Month-to-month,Mailed check,DSL,54.1,3477.4,4,0,0.1,No,0,High Risk
CUST07758,Male,0,41,43,Month-to-month,Credit card,DSL,94.94,3694.06,5,5,1.1,Yes,1,Critical Risk
CUST07759,Female,0,42,8,Month-to-month,Electronic check,DSL,50.96,413.94,4,5,,No,0,High Risk
CUST07760,Female,0,72,3,Two year,Electronic check,DSL,98.35,260.49,6,3,6.4,No,0,High Risk
CUST07761,Female,0,30,12,One year,Mailed check,No,87.34,891.05,1,3,6.8,Yes,1,High Risk
CUST07762,Female,0,31,16,Month-to-month,Bank transfer,Fiber optic,76.92,1280.54,2,4,0.1,Yes,1,Critical Risk
CUST07764,Male,0,20,49,Month-to-month,Electronic check,Fiber optic,38.92,1986.22,6,2,0.4,Yes,1,High Risk
CUST07767,Male,0,63,49,One year,Mailed check,Fiber optic,117.0,5758.82,4,4,0.2,No,0,High Risk
CUST07768,Male,0,30,51,Month-to-month,Mailed check,Fiber optic,117.83,6112.47,6,0,1.2,Yes,1,High Risk
CUST07769,Male,0,18,33,Month-to-month,Mailed check,DSL,31.28,978.99,3,0,1.4,No,0,High Risk
CUST07772,Female,0,29,15,Month-to-month,Electronic check,No,116.3,1546.38,2,3,0.9,No,0,Critical Risk
CUST07774,Male,0,40,45,Month-to-month,Credit card,DSL,55.11,2243.87,5,5,0.5,No,0,Critical Risk
CUST07775,Male,0,20,62,Month-to-month,Credit card,Fiber optic,89.77,,4,1,2.9,No,0,High Risk
CUST07779,Female,0,27,64,Month-to-month,Electronic check,DSL,79.36,4358.26,2,1,0.6,Yes,1,High Risk
CUST07782,Female,1,66,44,Month-to-month,Electronic check,Fiber optic,105.47,4277.24,2,4,4.1,Yes,1,Critical Risk
CUST07784,Female,0,41,62,Month-to-month,Electronic check,Fiber optic,87.72,5596.82,1,3,6.0,Yes,1,Critical Risk
CUST07785,Female,0,51,52,One year,Bank transfer,Fiber optic,25.68,1141.05,6,3,1.2,No,0,High Risk
CUST07787,Female,0,73,57,Month-to-month,Electronic check,DSL,27.68,1543.85,3,0,0.2,No,0,High Risk
CUST07788,Male,0,42,66,Month-to-month,Bank transfer,DSL,79.15,4771.07,1,1,0.2,No,0,High Risk
CUST07789,Male,0,69,22,Month-to-month,Bank transfer,DSL,46.67,932.38,3,5,5.6,No,0,High Risk
CUST07793,Female,0,59,46,Month-to-month,Electronic check,Fiber optic,69.68,3214.91,4,5,5.3,Yes,1,High Risk
CUST07794,Female,1,73,57,Month-to-month,Electronic check,Fiber optic,77.64,4509.91,6,0,0.5,Yes,1,High Risk
CUST07796,Male,0,31,55,Month-to-month,Credit card,Fiber optic,84.45,4521.48,3,0,6.5,Yes,1,High Risk
CUST07797,Female,0,58,61,Month-to-month,Bank transfer,Fiber optic,67.87,3519.08,2,4,3.5,No,0,High Risk
CUST07803,Male,0,69,65,Month-to-month,Bank transfer,Fiber optic,114.39,7225.57,4,0,0.7,No,0,High Risk
CUST07804,Female,0,27,22,Month-to-month,Bank transfer,No,70.82,1454.74,3,1,0.8,Yes,1,High Risk
CUST07805,Female,0,59,3,Month-to-month,Electronic check,No,102.86,271.71,7,1,8.0,No,0,High Risk
